locus_id	isoform	p-value-1	p-value-2	p-value_lowest
SNOO_309660	SNOO_309660A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_401390	SNOO_401390A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_417330	SNOO_417330A_1	0.4038461538461523	0.3296703296703253	0.3296703296703253
SNOO_087140	SNOO_087140A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_051550	SNOO_051550A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_147090	SNOO_147090A_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_147090	SNOO_147090A_2	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_415370	SNOO_415370A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_558790	SNOO_558790_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_442090	SNOO_442090A_1	0.5384615384615398	0.0606394683249629	0.0606394683249629
SNOO_042490	SNOO_042490A_1	0.0489510489510486	0.1398601398601395	0.0489510489510486
SNOO_152490	SNOO_152490A_1	0.4038461538461523	0.4615384615384615	0.4038461538461523
SNOO_431870	SNOO_431870A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_025550	SNOO_025550A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_503080	SNOO_503080_1	0.1839397205857208	0.2102168235265388	0.1839397205857208
SNOO_000880	SNOO_000880A_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_067570	SNOO_067570A_1	0.3671328671328668	0.2097902097902099	0.2097902097902099
SNOO_014100	SNOO_014100A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_119910	SNOO_119910A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_093420	SNOO_093420A_1	0.4038461538461523	0.4615384615384615	0.4038461538461523
SNOO_403760	SNOO_403760A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_100860	SNOO_100860A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_411460	SNOO_411460A_1	0.4038461538461523	0.4615384615384615	0.4038461538461523
SNOO_651450	SNOO_651450_1	0.3569347319347336	0.4079254079254055	0.3569347319347336
SNOO_651450	SNOO_651450_2	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_005710	SNOO_005710A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_002280	SNOO_002280A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_082190	SNOO_082190A_1	0.2447552447552455	0.3356643356643369	0.2447552447552455
SNOO_414420	SNOO_414420A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_439720	SNOO_439720A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_433440	SNOO_433440A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_308240	SNOO_308240A_1	0.3569347319347336	0.4079254079254055	0.3569347319347336
SNOO_070580	SNOO_070580A_2	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_153850	SNOO_153850A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_412250	SNOO_412250A_1	0.0353730231895614	0.3296703296703253	0.0353730231895614
SNOO_037920	SNOO_037920A_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_084400	SNOO_084400A_1	0.3569347319347336	0.4079254079254055	0.3569347319347336
SNOO_017610	SNOO_017610A_1	0.4079254079254084	0.1118881118881117	0.1118881118881117
SNOO_010350	SNOO_010350A_1	0.1839397205857208	0.2102168235265388	0.1839397205857208
SNOO_096180	SNOO_096180A_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_096180	SNOO_096180A_2	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_028090	SNOO_028090A_1	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_036510	SNOO_036510A_1	0.1223776223776225	0.4195804195804207	0.1223776223776225
SNOO_430210	SNOO_430210A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_113650	SNOO_113650A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_431590	SNOO_431590A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_418820	SNOO_418820A_1	0.4038461538461552	0.4615384615384615	0.4038461538461552
SNOO_031400	SNOO_031400A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_423370	SNOO_423370A_2	0.3671328671328668	0.0599400599400595	0.0599400599400595
SNOO_151600	SNOO_151600A_1	0.3671328671328668	0.2797202797202817	0.2797202797202817
SNOO_437530	SNOO_437530A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_417520	SNOO_417520A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_431430	SNOO_431430A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_088010	SNOO_088010A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_011410	SNOO_011410A_2	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_415180	SNOO_415180A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_100020	SNOO_100020A_1	0.4079254079254084	0.3496503496503492	0.3496503496503492
SNOO_597470	SNOO_597470_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_597470	SNOO_597470_2	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_405690	SNOO_405690A_1	0.4405594405594418	0.4195804195804207	0.4195804195804207
SNOO_075000	SNOO_075000A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_100680	SNOO_100680A_2	0.4079254079254084	0.1398601398601395	0.1398601398601395
SNOO_088050	SNOO_088050A_1	0.2447552447552455	0.3356643356643369	0.2447552447552455
SNOO_148060	SNOO_148060A_2	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_578560	SNOO_578560_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_443620	SNOO_443620A_1	0.3671328671328668	0.2797202797202817	0.2797202797202817
SNOO_118950	SNOO_118950A_1	0.084895255654948	0.5274725274725256	0.084895255654948
SNOO_036330	SNOO_036330A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_128510	SNOO_128510A_1	0.3671328671328668	0.2797202797202817	0.2797202797202817
SNOO_024000	SNOO_024000A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_003820	SNOO_003820A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_070090	SNOO_070090A_1	0.2447552447552455	0.1598401598401601	0.1598401598401601
SNOO_059430	SNOO_059430A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_535980	SNOO_535980_1	0.2447552447552455	0.1598401598401601	0.1598401598401601
SNOO_076720	SNOO_076720A_1	0.3671328671328668	0.4195804195804207	0.3671328671328668
SNOO_069310	SNOO_069310A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_006380	SNOO_006380A_1	0.3569347319347336	0.4079254079254055	0.3569347319347336
SNOO_156480	SNOO_156480A_1	0.084895255654948	0.5274725274725256	0.084895255654948
SNOO_096590	SNOO_096590A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_144990	SNOO_144990A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_153760	SNOO_153760A_1	0.4405594405594418	0.4195804195804207	0.4195804195804207
SNOO_034160	SNOO_034160A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_425170	SNOO_425170A_1	0.4405594405594418	0.3356643356643369	0.3356643356643369
SNOO_135150	SNOO_135150A_2	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_002390	SNOO_002390A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_051220	SNOO_051220A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_025240	SNOO_025240A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_430880	SNOO_430880A_1	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_430880	SNOO_430880A_2	0.2447552447552438	0.1118881118881117	0.1118881118881117
SNOO_139540	SNOO_139540A_1	0.2447552447552455	0.4195804195804207	0.2447552447552455
SNOO_308380	SNOO_308380A_2	0.3671328671328668	0.2097902097902099	0.2097902097902099
SNOO_140940	SNOO_140940A_1	0.1839397205857208	0.1576626176449043	0.1576626176449043
SNOO_163330	SNOO_163330A_1	0.4038461538461552	0.0565968371032989	0.0565968371032989
SNOO_033350	SNOO_033350A_1	0.4038461538461552	0.4615384615384615	0.4038461538461552
SNOO_095810	SNOO_095810A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_027010	SNOO_027010A_1	0.3678794411714423	0.3678794411714423	0.3678794411714423
SNOO_302790	SNOO_302790A_1	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_302790	SNOO_302790A_2	0.2447552447552438	0.3729603729603725	0.2447552447552438
SNOO_014320	SNOO_014320A_1	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_549690	SNOO_549690_1	0.3569347319347336	0.4079254079254055	0.3569347319347336
SNOO_549690	SNOO_549690_2	0.3569347319347336	0.2447552447552438	0.2447552447552438
SNOO_549690	SNOO_549690_4	0.4038461538461552	0.3296703296703253	0.3296703296703253
